Uttar Pradesh, Etah,2008,N.A.,N.A.,0,3.8,9.6,98.7,157.2,175.5,46.5,0,N.A.,N.A.,N.A.
Uttar Pradesh, Etah,2009,0,0,N.A.,18.3,12.3,0,41.9,109.4,64.4,31.3,20.8,1.3,N.A.
Uttar Pradesh, Etah,2010,5.4,7.3,0,0,7.4,3,190.2,111.2,246,0,10,0.7,581.2
Uttar Pradesh, Etawah,2004,44,0,0,2.3,24.6,27.6,68.2,171.6,142.5,94.6,0,0,575.4
Uttar Pradesh, Etawah,2005,1.5,0.8,3.5,0,0.2,20.3,263.7,26.7,49.1,0,0,1,366.8
Uttar Pradesh, Etawah,2006,0,0,2.6,0,2,26.9,228.7,31.5,32.6,0,0,0,324.3
Uttar Pradesh, Etawah,2007,0,44.2,16,0,0,54.6,42.3,76.1,25.9,0,N.A.,0,N.A.
Uttar Pradesh, Etawah,2008,0,0,0,12.6,16,101.2,293.9,256.8,74.3,0,0,0,754.8
Uttar Pradesh, Etawah,2009,0,0,N.A.,N.A.,2.1,0,96,133.2,106,42.6,3,18,N.A.
Uttar Pradesh, Etawah,2010,0,0,0,0,3,6,162.1,155.1,201.1,0,37.8,2.3,567.4
Uttar Pradesh, Faizabad,2004,18.2,0,0,8.6,33.5,178.8,322,209.7,192,6.5,0,0,969.3
Uttar Pradesh, Faizabad,2005,10,16,0,0,21.8,30.1,583.1,334.2,198,0,0,0,1193.2
Uttar Pradesh, Faizabad,2006,0,0,0,0,51.2,163.7,223.4,118.6,35.1,18.4,0,0,610.4
Uttar Pradesh, Faizabad,2007,0,3,31.4,0,27,59.4,467.8,225.8,92.7,0,N.A.,0,N.A.
Uttar Pradesh, Faizabad,2008,N.A.,N.A.,0,N.A.,N.A.,344.8,507,260,120.5,35,0,0,N.A.
Uttar Pradesh, Faizabad,2009,0,0,N.A.,N.A.,14.5,54.5,153.8,333.3,185.2,144.3,0,6.7,N.A.
Uttar Pradesh, Faizabad,2010,8.3,13.3,0,3.7,32.9,22.3,297.4,220.1,175.1,61.8,0.6,0,835.5
Uttar Pradesh, Farrukhabad,2004,35.8,0,0,4.1,50.4,182.6,228,122.5,100.7,81.2,0,0,805.3
Uttar Pradesh, Farrukhabad,2005,0,33.4,8.2,4.3,0,25.5,244.2,53,175.2,5.4,0,4.7,553.9
Uttar Pradesh, Farrukhabad,2006,0,0,0,1.9,0,102.5,425.6,73.6,73.3,21.6,0,0.5,699
Uttar Pradesh, Farrukhabad,2007,0,82.7,18.4,0,0,9,225.7,141.2,31.6,0,N.A.,N.A.,N.A.
Uttar Pradesh, Farrukhabad,2008,N.A.,N.A.,N.A.,0,12.8,112.9,310.1,209.8,100,0,0,0,N.A.
Uttar Pradesh, Farrukhabad,2009,0,0,0,3.2,271.6,4.3,90.1,224.7,106.6,47.5,13.5,0.7,762.2
Uttar Pradesh, Farrukhabad,2010,0,14.3,0,0,15.5,0,367.7,338.8,256,7.7,14.6,1.8,1016.4
Uttar Pradesh, Fatehpur,2004,14.9,0,0,2.6,1.4,250.3,65.6,228.7,100.2,41.4,0,0,705.1
Uttar Pradesh, Fatehpur,2005,12.8,5.3,22,0,6.4,20.3,215.9,117.4,131.7,1.7,0,7.2,540.7
Uttar Pradesh, Fatehpur,2006,0,0,9.7,1.9,0.3,30.1,247.2,61.1,34.8,20.5,11.6,0,417.2
Uttar Pradesh, Fatehpur,2007,0,65.9,37,0.7,2.2,37.3,215.6,195.4,22.8,0.7,0,N.A.,N.A.
Uttar Pradesh, Fatehpur,2008,N.A.,N.A.,N.A.,N.A.,N.A.,307,532.3,224.7,53.1,0,N.A.,N.A.,N.A.
Uttar Pradesh, Fatehpur,2009,N.A.,N.A.,N.A.,N.A.,N.A.,0,73,134.1,143.1,53.7,7.2,13.3,N.A.
Uttar Pradesh, Fatehpur,2010,11.7,15.7,0,0,7.1,0.7,153.8,302,113,3.2,10.8,0,618
Uttar Pradesh, Firozabad,2004,24.9,0,0,1,17.8,46.8,38.1,276.1,70.9,39.9,0,0,515.5
Uttar Pradesh, Firozabad,2005,0,11,12.3,0,13.7,10.2,370.1,106.1,105.1,0,0,4.4,632.9
Uttar Pradesh, Firozabad,2006,0,0,3,0,50.5,78.4,508.6,25.9,58.8,0,0,0.5,725.7
Uttar Pradesh, Firozabad,2007,7.4,64.6,57.3,0.8,0,30.2,251.4,123.9,22,0,N.A.,N.A.,N.A.
Uttar Pradesh, Firozabad,2008,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,425.8,244.2,33,0,N.A.,N.A.,N.A.
Uttar Pradesh, Firozabad,2009,N.A.,N.A.,N.A.,N.A.,N.A.,0,80.7,200.2,41.9,57.3,24.4,0,N.A.
Uttar Pradesh, Firozabad,2010,1.6,7.1,0,0,16,8.8,134.7,116.7,161.3,0,12.2,1.5,459.9
Uttar Pradesh, Ghaziabad,2004,7.8,0,0,30.4,75,20.6,36.8,520.6,50.4,12.6,0,0,754.2
Uttar Pradesh, Ghaziabad,2005,0,23.9,19,0,0,80.5,185.7,57.9,284.2,0,0,0,651.2
Uttar Pradesh, Ghaziabad,2006,0,0,N.A.,0,0,34.2,250.5,20.4,114,16,0,0,N.A.
Uttar Pradesh, Ghaziabad,2007,0,45,64,0,0,64.1,84.1,99.8,4.7,0,N.A.,0,N.A.
Uttar Pradesh, Ghaziabad,2008,N.A.,N.A.,N.A.,N.A.,N.A.,16.4,124.4,58.1,8.7,0,2,N.A.,N.A.
Uttar Pradesh, Ghaziabad,2009,N.A.,N.A.,N.A.,N.A.,N.A.,0,61.6,101,41.7,1,1.5,0,N.A.
Uttar Pradesh, Ghaziabad,2010,3.5,0,0,0,0,0,117.5,249.7,313.2,0,0,10,693.9
Uttar Pradesh, Ghazipur,2004,10.8,2.9,0,12.5,7,77.8,98.5,132.9,37.6,1.8,0,0,381.8
Uttar Pradesh, Ghazipur,2005,18.4,18.3,0,0,10.3,8.1,265.7,242.6,96.1,6.2,0,1,666.7
Uttar Pradesh, Ghazipur,2006,0,0,0,3.7,8.9,250.7,311,142.1,97.8,0,0,0,814.2
Uttar Pradesh, Ghazipur,2007,0,48,59,0,45.1,18,369.5,237.3,221.1,11.3,N.A.,N.A.,N.A.
Uttar Pradesh, Ghazipur,2008,N.A.,N.A.,N.A.,0,0,194.7,374.4,228,53.2,8.2,0,0,N.A.
Uttar Pradesh, Ghazipur,2009,0,0,0,0,0,9.8,125.3,315.4,164.5,11.8,16.8,0,643.6
Uttar Pradesh, Ghazipur,2010,4.1,19.2,0,0,26.9,4.5,305.2,291.9,95.9,6.7,0,0,754.4
Uttar Pradesh, Gonda,2004,58.2,0,0,10.4,54,205,331.7,110.4,67.4,31,N.A.,0,N.A.
Uttar Pradesh, Gonda,2005,5.2,10,7.2,0,0,74.5,400.9,442.6,179.6,6,0,0,1126
Uttar Pradesh, Gonda,2006,0,0,21.5,0,37.2,210.3,233.4,88.6,14.4,0,0,7,612.4
Uttar Pradesh, Gonda,2007,0,25.2,3,13,44,35.4,396.5,334.5,249.7,0,N.A.,N.A.,N.A.
Uttar Pradesh, Gonda,2008,N.A.,N.A.,N.A.,N.A.,N.A.,143.6,500.8,238.3,198.7,17,N.A.,N.A.,N.A.
Uttar Pradesh, Gonda,2009,N.A.,N.A.,N.A.,N.A.,N.A.,78.8,217.1,321.4,111,234.7,0,0,N.A.
Uttar Pradesh, Gonda,2010,0,12.6,0,0,11,50.5,296.6,390.7,253.6,10.5,0,0,1025.5
Uttar Pradesh, Gorakhpur,2004,41.2,0,0,5.5,69.8,278.1,302.9,376.8,4.8,10.9,0,0,1090
Uttar Pradesh, Gorakhpur,2005,15.1,26.3,1.4,8.8,16.9,67.1,380.5,410.2,86.1,230,0,0,1242.4
Uttar Pradesh, Gorakhpur,2006,0,0,38.6,5.2,65,312.7,336.3,199.5,84.9,12.5,0,0,1054.7
Uttar Pradesh, Gorakhpur,2007,0,59,23.6,10.5,36.1,85.2,376.1,499.2,366.9,54.9,0,0.4,1511.9
Uttar Pradesh, Gorakhpur,2008,2.2,3.6,0,10,53.4,485.2,573,395.8,168.5,25,0,0,1716.7
Uttar Pradesh, Gorakhpur,2009,0.6,0,1.1,0,58.4,44.8,427.4,247,109.3,79.2,0,2.1,969.9
Uttar Pradesh, Gorakhpur,2010,0,14.4,0,0,18.4,93.6,337.6,379.7,438.9,17.8,0.2,0,1300.6
Uttar Pradesh, Hamirpur,2004,28.9,0,0,2.2,1.5,59.9,93.4,145.4,168.2,59.5,0,0,559
Uttar Pradesh, Hamirpur,2005,10.5,0.5,20.5,0,2.6,88,208.4,189.2,95.1,0,0,0,614.8
Uttar Pradesh, Hamirpur,2006,0,0,10.7,0,13.2,43.3,228.2,87.5,55.7,7.3,8.1,0,454
Uttar Pradesh, Hamirpur,2007,0,57.8,7.1,0,0.7,56.9,115.2,155.8,60.4,1.1,0,3.3,458.3
Uttar Pradesh, Hamirpur,2008,N.A.,N.A.,0,0,2.2,219.5,431,229.3,109.9,5.8,11.4,0,N.A.
Uttar Pradesh, Hamirpur,2009,2.8,1.8,2,5.2,31.2,10.7,179.4,204.4,135.1,86.4,17.2,6.8,683
Uttar Pradesh, Hamirpur,2010,2.2,22.1,0,0,0.5,14.2,148.8,166.9,139,25,20.7,0.5,539.9
Uttar Pradesh, Hardoi,2004,34.1,0,0,11,33.5,168.7,305.9,166,174.3,60.3,0,0,953.8
Uttar Pradesh, Hardoi,2005,6.3,11.4,8.8,0,0,77.9,223.1,93.5,214.4,4.5,0,0,639.9
Uttar Pradesh, Hardoi,2006,0,0,1,1.5,14,90,324,39.3,128.5,0,0,0,598.3
Uttar Pradesh, Hardoi,2007,0,56.5,33.9,0,0,84,69,149.1,22,0.5,N.A.,3.9,N.A.
Uttar Pradesh, Hardoi,2008,N.A.,N.A.,0,0,42.1,211.6,196.6,278.3,66.5,0,0,0,N.A.
Uttar Pradesh, Hardoi,2009,0,2,3,0,37,43.3,75.1,252.8,168.3,53.9,2.3,7.6,645.3
Uttar Pradesh, Hardoi,2010,1.6,10.3,0,0,31.1,16.8,325.8,160.7,226.4,0.6,5.8,0.3,779.4
Uttar Pradesh, Jalaun,2004,19,0,0,6.4,3.8,30,151.4,160.9,190,67.9,0,0,629.4
Uttar Pradesh, Jalaun,2005,5.5,1,6.5,0,2.5,41.6,242,270.5,105.1,0,0,0,674.7
Uttar Pradesh, Jalaun,2006,0,0,N.A.,0,0,14.3,252,66.4,36.2,19.3,0,0,N.A.
Uttar Pradesh, Jalaun,2007,0,3.7,14,0,0,77.5,82.9,88.2,57.1,0,N.A.,N.A.,N.A.
Uttar Pradesh, Jalaun,2008,N.A.,N.A.,0,0,0,176.2,309.5,135.2,106.8,8.7,0,0,N.A.
Uttar Pradesh, Jalaun,2009,0,0,0.4,N.A.,N.A.,0,132.2,154.2,105.4,108.5,27.5,4.8,N.A.
Uttar Pradesh, Jalaun,2010,0.3,13.8,0,0,1.7,5.8,243.4,177,216,0,41.5,1,700.5
Uttar Pradesh, Jaunpur,2004,N.A.,0,0,0,0,111.5,127.4,177.3,12.4,0,N.A.,N.A.,N.A.
Uttar Pradesh, Jaunpur,2005,0,4.4,11.4,0,0,50.4,332.1,240.7,133.6,24.3,0,0,796.9
Uttar Pradesh, Jaunpur,2006,0,N.A.,N.A.,0,0,55.4,640.9,163.4,57.1,1.8,0,0,N.A.
Uttar Pradesh, Jaunpur,2007,0,34.2,0,0,0,89.4,442.1,102,289.3,8.6,N.A.,N.A.,N.A.
Uttar Pradesh, Jaunpur,2008,N.A.,N.A.,N.A.,N.A.,N.A.,209.6,449.3,343.2,98,20.7,0,N.A.,N.A.
Uttar Pradesh, Jaunpur,2009,N.A.,N.A.,N.A.,N.A.,N.A.,5.5,189.1,136.5,155.7,21.7,0,0.5,N.A.
Uttar Pradesh, Jaunpur,2010,2.7,1.7,0,0,0.5,6,120.6,213.8,131.5,21.3,2.3,0,500.4
Uttar Pradesh, Jhansi,2004,12.3,0,0,7,5.3,71.2,134.1,260.2,85.8,117.4,0,0,693.3
Uttar Pradesh, Jhansi,2005,9.1,2,39,0.9,7.2,104.9,213.7,108,116.1,16.5,0,1.6,619
Uttar Pradesh, Jhansi,2006,0,0,30.1,0,22.4,50.9,170.1,80.9,27.5,6.8,0,0.1,388.8
Uttar Pradesh, Jhansi,2007,0.7,31.4,17.7,0.1,13.9,69.5,82.3,99.9,36.5,0,0,0.8,352.8
Uttar Pradesh, Jhansi,2008,0,0,0,2.8,18.2,583.2,244,206.8,90.3,0,24.3,0,1169.6
Uttar Pradesh, Jhansi,2009,8.8,0.8,N.A.,2.7,12,8,189.7,181.9,70.5,57.6,10.3,3.5,N.A.
Uttar Pradesh, Jhansi,2010,3.2,23.6,0,1.8,1.4,26.8,214.6,142.6,155.7,0.1,30,2.2,602
Uttar Pradesh, Jyotiba Phule Nagar,2004,7.5,0,0,9.5,43.6,14.8,144.5,451.8,71,36.5,0,0,779.2
Uttar Pradesh, Jyotiba Phule Nagar,2005,24,19.1,26,0,0,116.6,366.5,143.5,525,0,0,0,1220.7
Uttar Pradesh, Jyotiba Phule Nagar,2006,0,0,1,0,22.5,108,436,44.5,253.5,61,0,0,926.5
Uttar Pradesh, Jyotiba Phule Nagar,2007,0,137.5,65,0,36,192.5,110,211.8,112.5,15.7,0,0,881
Uttar Pradesh, Jyotiba Phule Nagar,2008,N.A.,N.A.,0,N.A.,N.A.,290.5,403,305,83,9,5.5,0,N.A.
Uttar Pradesh, Jyotiba Phule Nagar,2009,0,12,N.A.,3.8,11.5,0,161.5,223.7,92.7,96,0.7,0,N.A.
Uttar Pradesh, Jyotiba Phule Nagar,2010,3.5,28.5,0,0,7,1.5,564.3,295.3,397.3,4,0,2,1303.4
Uttar Pradesh, Kanpur City,2004,0,0,0,9.9,7.5,96,279.4,139.3,197.2,30.5,0,0,759.8
Uttar Pradesh, Kanpur City,2005,3,0,15.2,0,0.2,67.4,264.9,144.3,147.1,0,0,3,645.1
Uttar Pradesh, Kanpur City,2006,0,0,11.9,5.6,17.4,61,309,41.7,90.2,1.2,4,0.6,542.6
Uttar Pradesh, Kanpur City,2007,1.2,60.7,10.2,3.2,0,40.3,354.2,180.1,34.7,1.3,0,1.2,687.1
Uttar Pradesh, Kanpur City,2008,0,1.2,0,3.6,8.1,445.6,601.6,297,85.7,0,N.A.,0,N.A.
Uttar Pradesh, Kanpur City,2009,0,6.4,1.2,0.8,27.1,21.3,104.1,170.7,134.4,110.9,6.2,4.8,587.9
Uttar Pradesh, Kanpur City,2010,0,11.3,0,0,3.5,36,218.1,94.8,133.5,7.2,17.8,0.8,523
Uttar Pradesh, Kanpur Dehat,2004,N.A.,N.A.,N.A.,4,N.A.,62.7,266,62.1,126.2,32,0,N.A.,N.A.
Uttar Pradesh, Kanpur Dehat,2005,N.A.,N.A.,N.A.,N.A.,N.A.,73.5,297.7,239.1,111.5,2,N.A.,N.A.,N.A.
Uttar Pradesh, Kanpur Dehat,2006,N.A.,N.A.,8,N.A.,N.A.,70.7,430.6,52.2,94.4,0,N.A.,N.A.,N.A.
Uttar Pradesh, Kanpur Dehat,2007,N.A.,N.A.,N.A.,N.A.,N.A.,53.5,212.5,110.5,45.7,0,N.A.,N.A.,N.A.
